x,y,class
-5.8,0.20000000000000018,False
-5.8,0.2999999999999998,False
-5.8,0.40000000000000036,False
-5.8,0.5,False
-5.8,0.6000000000000005,False
-5.8,0.7000000000000002,False
-5.8,0.8000000000000007,False
-5.8,0.9000000000000004,False
-5.8,1.0,False
-5.8,1.1000000000000005,False
-5.8,1.2000000000000002,False
-5.8,1.3000000000000007,False
-5.8,1.4000000000000004,False
-5.8,1.5,False
-5.8,1.6000000000000005,False
-5.8,1.7000000000000002,False
-5.8,1.8000000000000007,False
-5.8,1.9000000000000004,False
-5.8,2.0,False
-5.8,2.1000000000000005,False
-5.8,2.2,False
-5.8,2.3000000000000007,False
-5.8,2.4000000000000004,False
-5.8,2.5,False
-5.8,2.6000000000000005,False
-5.8,2.7,False
-5.8,2.8000000000000007,False
-5.8,2.9000000000000004,False
-5.8,3.0,False
-5.8,3.1000000000000005,False
-5.8,3.2,False
-5.8,3.3000000000000007,False
-5.8,3.4000000000000004,False
-5.8,3.5,False
-5.8,3.6000000000000005,False
-5.8,3.7,False
-5.8,3.8000000000000007,False
-5.8,3.9000000000000004,False
-5.7,-4.0,False
-5.7,-3.9,False
-5.7,-3.8,False
-5.7,-3.7,False
-5.7,-3.6,False
-5.7,-3.5,False
-5.7,-3.4,False
-5.7,-3.3,False
-5.7,-3.2,False
-5.7,-3.1,False
-5.7,-3.0,False
-5.7,-2.9,False
-5.7,-2.8,False
-5.7,-2.7,False
-5.7,-2.5999999999999996,False
-5.7,-2.5,False
-5.7,-2.4,False
-5.7,-2.3,False
-5.7,-2.2,False
-5.7,-2.0999999999999996,False
-5.7,-2.0,False
-5.7,-1.9,False
-5.7,-1.7999999999999998,False
-5.7,-1.6999999999999997,False
-5.7,-1.5999999999999996,False
-5.7,-1.5,False
-5.7,-1.4,False
-5.7,-1.2999999999999998,False
-5.7,-1.1999999999999997,False
-5.7,-1.0999999999999996,False
-5.7,-1.0,False
-5.7,-0.8999999999999999,False
-5.7,-0.7999999999999998,False
-5.7,-0.6999999999999997,False
-5.7,-0.5999999999999996,False
-5.7,-0.5,False
-5.7,-0.3999999999999999,False
-5.7,-0.2999999999999998,False
-5.7,-0.19999999999999973,False
-5.7,-0.09999999999999964,False
-5.7,0.0,False
-5.7,0.10000000000000053,False
-5.7,0.20000000000000018,False
-5.7,0.2999999999999998,False
-5.7,0.40000000000000036,False
-5.7,0.5,False
-5.7,0.6000000000000005,False
-5.7,0.7000000000000002,False
-5.7,0.8000000000000007,False
-5.7,0.9000000000000004,False
-5.7,1.0,False
-5.7,1.1000000000000005,False
-5.7,1.2000000000000002,False
-5.7,1.3000000000000007,False
-5.7,1.4000000000000004,False
-5.7,1.5,False
-5.7,1.6000000000000005,False
-5.7,1.7000000000000002,False
-5.7,1.8000000000000007,False
-5.7,1.9000000000000004,False
-5.7,2.0,False
-5.7,2.1000000000000005,False
-5.7,2.2,False
-5.7,2.3000000000000007,False
-5.7,2.4000000000000004,False
-5.7,2.5,False
-5.7,2.6000000000000005,False
-5.7,2.7,False
-5.7,2.8000000000000007,False
-5.7,2.9000000000000004,False
-5.7,3.0,False
-5.7,3.1000000000000005,False
-5.7,3.2,False
-5.7,3.3000000000000007,False
-5.7,3.4000000000000004,False
-5.7,3.5,False
-5.7,3.6000000000000005,False
-5.7,3.7,False
-5.7,3.8000000000000007,False
-5.7,3.9000000000000004,False
-5.6,-4.0,False
-5.6,-3.9,False
-5.6,-3.8,False
-5.6,-3.7,False
-5.6,-3.6,False
-5.6,-3.5,False
-5.6,-3.4,False
-5.6,-3.3,False
-5.6,-3.2,False
-5.6,-3.1,False
-5.6,-3.0,False
-5.6,-2.9,False
-5.6,-2.8,False
-5.6,-2.7,False
-5.6,-2.5999999999999996,False
-5.6,-2.5,False
-5.6,-2.4,False
-5.6,-2.3,False
-5.6,-2.2,False
-5.6,-2.0999999999999996,False
-5.6,-2.0,False
-5.6,-1.9,False
-5.6,-1.7999999999999998,False
-5.6,-1.6999999999999997,False
-5.6,-1.5999999999999996,False
-5.6,-1.5,False
-5.6,-1.4,False
-5.6,-1.2999999999999998,False
-5.6,-1.1999999999999997,False
-5.6,-1.0999999999999996,False
-5.6,-1.0,False
-5.6,-0.8999999999999999,False
-5.6,-0.7999999999999998,False
-5.6,-0.6999999999999997,False
-5.6,-0.5999999999999996,False
-5.6,-0.5,False
-5.6,-0.3999999999999999,False
-5.6,-0.2999999999999998,False
-5.6,-0.19999999999999973,False
-5.6,-0.09999999999999964,False
-5.6,0.0,False
-5.6,0.10000000000000053,False
-5.6,0.20000000000000018,False
-5.6,0.2999999999999998,False
-5.6,0.40000000000000036,False
-5.6,0.5,False
-5.6,0.6000000000000005,False
-5.6,0.7000000000000002,False
-5.6,0.8000000000000007,False
-5.6,0.9000000000000004,False
-5.6,1.0,False
-5.6,1.1000000000000005,False
-5.6,1.2000000000000002,False
-5.6,1.3000000000000007,False
-5.6,1.4000000000000004,False
-5.6,1.5,False
-5.6,1.6000000000000005,False
-5.6,1.7000000000000002,False
-5.6,1.8000000000000007,False
-5.6,1.9000000000000004,False
-5.6,2.0,False
-5.6,2.1000000000000005,False
-5.6,2.2,False
-5.6,2.3000000000000007,False
-5.6,2.4000000000000004,False
-5.6,2.5,False
-5.6,2.6000000000000005,False
-5.6,2.7,False
-5.6,2.8000000000000007,False
-5.6,2.9000000000000004,False
-5.6,3.0,False
-5.6,3.1000000000000005,False
-5.6,3.2,False
-5.6,3.3000000000000007,False
-5.6,3.4000000000000004,False
-5.6,3.5,False
-5.6,3.6000000000000005,False
-5.6,3.7,False
-5.6,3.8000000000000007,False
-5.6,3.9000000000000004,False
-5.5,-4.0,False
-5.5,-3.9,False
-5.5,-3.8,False
-5.5,-3.7,False
-5.5,-3.6,False
-5.5,-3.5,False
-5.5,-3.4,False
-5.5,-3.3,False
-5.5,-3.2,False
-5.5,-3.1,False
-5.5,-3.0,False
-5.5,-2.9,False
-5.5,-2.8,False
-5.5,-2.7,False
-5.5,-2.5999999999999996,False
-5.5,-2.5,False
-5.5,-2.4,False
-5.5,-2.3,False
-5.5,-2.2,False
-5.5,-2.0999999999999996,False
-5.5,-2.0,False
-5.5,-1.9,False
-5.5,-1.7999999999999998,False
-5.5,-1.6999999999999997,False
-5.5,-1.5999999999999996,False
-5.5,-1.5,False
-5.5,-1.4,False
-5.5,-1.2999999999999998,False
-5.5,-1.1999999999999997,False
-5.5,-1.0999999999999996,False
-5.5,-1.0,False
-5.5,-0.8999999999999999,False
-5.5,-0.7999999999999998,False
-5.5,-0.6999999999999997,False
-5.5,-0.5999999999999996,False
-5.5,-0.5,False
-5.5,-0.3999999999999999,False
-5.5,-0.2999999999999998,False
-5.5,-0.19999999999999973,False
-5.5,-0.09999999999999964,False
-5.5,0.0,False
-5.5,0.10000000000000053,False
-5.5,0.20000000000000018,False
-5.5,0.2999999999999998,False
-5.5,0.40000000000000036,False
-5.5,0.5,False
-5.5,0.6000000000000005,False
-5.5,0.7000000000000002,False
-5.5,0.8000000000000007,False
-5.5,0.9000000000000004,False
-5.5,1.0,False
-5.5,1.1000000000000005,False
-5.5,1.2000000000000002,False
-5.5,1.3000000000000007,False
-5.5,1.4000000000000004,False
-5.5,1.5,False
-5.5,1.6000000000000005,False
-5.5,1.7000000000000002,False
-5.5,1.8000000000000007,False
-5.5,1.9000000000000004,False
-5.5,2.0,False
-5.5,2.1000000000000005,False
-5.5,2.2,False
-5.5,2.3000000000000007,False
-5.5,2.4000000000000004,False
-5.5,2.5,False
-5.5,2.6000000000000005,False
-5.5,2.7,False
-5.5,2.8000000000000007,False
-5.5,2.9000000000000004,False
-5.5,3.0,False
-5.5,3.1000000000000005,False
-5.5,3.2,False
-5.5,3.3000000000000007,False
-5.5,3.4000000000000004,False
-5.5,3.5,False
-5.5,3.6000000000000005,False
-5.5,3.7,False
-5.5,3.8000000000000007,False
-5.5,3.9000000000000004,False
-5.4,-4.0,False
-5.4,-3.9,False
-5.4,-3.8,False
-5.4,-3.7,False
-5.4,-3.6,False
-5.4,-3.5,False
-5.4,-3.4,False
-5.4,-3.3,False
-5.4,-3.2,False
-5.4,-3.1,False
-5.4,-3.0,False
-5.4,-2.9,False
-5.4,-2.8,False
-5.4,-2.7,False
-5.4,-2.5999999999999996,False
-5.4,-2.5,False
-5.4,-2.4,False
-5.4,-2.3,False
-5.4,-2.2,False
-5.4,-2.0999999999999996,False
-5.4,-2.0,False
-5.4,-1.9,False
-5.4,-1.7999999999999998,False
-5.4,-1.6999999999999997,False
-5.4,-1.5999999999999996,False
-5.4,-1.5,False
-5.4,-1.4,False
-5.4,-1.2999999999999998,False
-5.4,-1.1999999999999997,False
-5.4,-1.0999999999999996,False
-5.4,-1.0,False
-5.4,-0.8999999999999999,False
-5.4,-0.7999999999999998,False
-5.4,-0.6999999999999997,False
-5.4,-0.5999999999999996,False
-5.4,-0.5,False
-5.4,-0.3999999999999999,False
-5.4,-0.2999999999999998,False
-5.4,-0.19999999999999973,False
-5.4,-0.09999999999999964,False
-5.4,0.0,False
-5.4,0.10000000000000053,False
-5.4,0.20000000000000018,False
-5.4,0.2999999999999998,False
-5.4,0.40000000000000036,False
-5.4,0.5,False
-5.4,0.6000000000000005,False
-5.4,0.7000000000000002,False
-5.4,0.8000000000000007,False
-5.4,0.9000000000000004,False
-5.4,1.0,False
-5.4,1.1000000000000005,False
-5.4,1.2000000000000002,False
-5.4,1.3000000000000007,False
-5.4,1.4000000000000004,False
-5.4,1.5,False
-5.4,1.6000000000000005,False
-5.4,1.7000000000000002,False
-5.4,1.8000000000000007,False
-5.4,1.9000000000000004,False
-5.4,2.0,False
-5.4,2.1000000000000005,False
-5.4,2.2,False
-5.4,2.3000000000000007,False
-5.4,2.4000000000000004,False
-5.4,2.5,False
-5.4,2.6000000000000005,False
-5.4,2.7,False
-5.4,2.8000000000000007,False
-5.4,2.9000000000000004,False
-5.4,3.0,False
-5.4,3.1000000000000005,False
-5.4,3.2,False
-5.4,3.3000000000000007,False
-5.4,3.4000000000000004,False
-5.4,3.5,False
-5.4,3.6000000000000005,False
-5.4,3.7,False
-5.4,3.8000000000000007,False
-5.4,3.9000000000000004,False
-5.3,-4.0,False
-5.3,-3.9,False
-5.3,-3.8,False
-5.3,-3.7,False
-5.3,-3.6,False
-5.3,-3.5,False
-5.3,-3.4,False
-5.3,-3.3,False
-5.3,-3.2,False
-5.3,-3.1,False
-5.3,-3.0,False
-5.3,-2.9,False
-5.3,-2.8,False
-5.3,-2.7,False
-5.3,-2.5999999999999996,False
-5.3,-2.5,False
-5.3,-2.4,False
-5.3,-2.3,False
-5.3,-2.2,False
-5.3,-2.0999999999999996,False
-5.3,-2.0,False
-5.3,-1.9,False
-5.3,-1.7999999999999998,False
-5.3,-1.6999999999999997,False
-5.3,-1.5999999999999996,False
-5.3,-1.5,False
-5.3,-1.4,False
-5.3,-1.2999999999999998,False
-5.3,-1.1999999999999997,False
-5.3,-1.0999999999999996,False
-5.3,-1.0,False
-5.3,-0.8999999999999999,False
-5.3,-0.7999999999999998,False
-5.3,-0.6999999999999997,False
-5.3,-0.5999999999999996,False
-5.3,-0.5,False
-5.3,-0.3999999999999999,False
-5.3,-0.2999999999999998,False
-5.3,-0.19999999999999973,False
-5.3,-0.09999999999999964,False
-5.3,0.0,False
-5.3,0.10000000000000053,False
-5.3,0.20000000000000018,False
-5.3,0.2999999999999998,False
-5.3,0.40000000000000036,False
-5.3,0.5,False
-5.3,0.6000000000000005,False
-5.3,0.7000000000000002,False
-5.3,0.8000000000000007,False
-5.3,0.9000000000000004,False
-5.3,1.0,False
-5.3,1.1000000000000005,False
-5.3,1.2000000000000002,False
-5.3,1.3000000000000007,False
-5.3,1.4000000000000004,False
-5.3,1.5,False
-5.3,1.6000000000000005,False
-5.3,1.7000000000000002,False
-5.3,1.8000000000000007,False
-5.3,1.9000000000000004,False
-5.3,2.0,False
-5.3,2.1000000000000005,False
-5.3,2.2,False
-5.3,2.3000000000000007,False
-5.3,2.4000000000000004,False
-5.3,2.5,False
-5.3,2.6000000000000005,False
-5.3,2.7,False
-5.3,2.8000000000000007,False
-5.3,2.9000000000000004,False
-5.3,3.0,False
-5.3,3.1000000000000005,False
-5.3,3.2,False
-5.3,3.3000000000000007,False
-5.3,3.4000000000000004,False
-5.3,3.5,False
-5.3,3.6000000000000005,False
-5.3,3.7,False
-5.3,3.8000000000000007,False
-5.3,3.9000000000000004,False
-5.2,-4.0,False
-5.2,-3.9,False
-5.2,-3.8,False
-5.2,-3.7,False
-5.2,-3.6,False
-5.2,-3.5,False
-5.2,-3.4,False
-5.2,-3.3,False
-5.2,-3.2,False
-5.2,-3.1,False
-5.2,-3.0,False
-5.2,-2.9,False
-5.2,-2.8,False
-5.2,-2.7,False
-5.2,-2.5999999999999996,False
-5.2,-2.5,False
-5.2,-2.4,False
-5.2,-2.3,False
-5.2,-2.2,False
-5.2,-2.0999999999999996,False
-5.2,-2.0,False
-5.2,-1.9,False
-5.2,-1.7999999999999998,False
-5.2,-1.6999999999999997,False
-5.2,-1.5999999999999996,False
-5.2,-1.5,False
-5.2,-1.4,False
-5.2,-1.2999999999999998,False
-5.2,-1.1999999999999997,False
-5.2,-1.0999999999999996,False
-5.2,-1.0,False
-5.2,-0.8999999999999999,False
-5.2,-0.7999999999999998,False
-5.2,-0.6999999999999997,False
-5.2,-0.5999999999999996,False
-5.2,-0.5,False
-5.2,-0.3999999999999999,False
-5.2,-0.2999999999999998,False
-5.2,-0.19999999999999973,False
-5.2,-0.09999999999999964,False
-5.2,0.0,False
-5.2,0.10000000000000053,False
-5.2,0.20000000000000018,False
-5.2,0.2999999999999998,False
-5.2,0.40000000000000036,False
-5.2,0.5,False
-5.2,0.6000000000000005,False
-5.2,0.7000000000000002,False
-5.2,0.8000000000000007,False
-5.2,0.9000000000000004,False
-5.2,1.0,False
-5.2,1.1000000000000005,False
-5.2,1.2000000000000002,False
-5.2,1.3000000000000007,False
-5.2,1.4000000000000004,False
-5.2,1.5,False
-5.2,1.6000000000000005,False
-5.2,1.7000000000000002,False
-5.2,1.8000000000000007,False
-5.2,1.9000000000000004,False
-5.2,2.0,False
-5.2,2.1000000000000005,False
-5.2,2.2,False
-5.2,2.3000000000000007,False
-5.2,2.4000000000000004,False
-5.2,2.5,False
-5.2,2.6000000000000005,False
-5.2,2.7,False
-5.2,2.8000000000000007,False
-5.2,2.9000000000000004,False
-5.2,3.0,False
-5.2,3.1000000000000005,False
-5.2,3.2,False
-5.2,3.3000000000000007,False
-5.2,3.4000000000000004,False
-5.2,3.5,False
-5.2,3.6000000000000005,False
-5.2,3.7,False
-5.2,3.8000000000000007,False
-5.2,3.9000000000000004,False
-5.1,-4.0,False
-5.1,-3.9,False
-5.1,-3.8,False
-5.1,-3.7,False
-5.1,-3.6,False
-5.1,-3.5,False
-5.1,-3.4,False
-5.1,-3.3,False
-5.1,-3.2,False
-5.1,-3.1,False
-5.1,-3.0,False
-5.1,-2.9,False
-5.1,-2.8,False
-5.1,-2.7,False
-5.1,-2.5999999999999996,False
-5.1,-2.5,False
-5.1,-2.4,False
-5.1,-2.3,False
-5.1,-2.2,False
-5.1,-2.0999999999999996,False
-5.1,-2.0,False
-5.1,-1.9,False
-5.1,-1.7999999999999998,False
-5.1,-1.6999999999999997,False
-5.1,-1.5999999999999996,False
-5.1,-1.5,False
-5.1,-1.4,False
-5.1,-1.2999999999999998,False
-5.1,-1.1999999999999997,False
-5.1,-1.0999999999999996,False
-5.1,-1.0,False
-5.1,-0.8999999999999999,False
-5.1,-0.7999999999999998,False
-5.1,-0.6999999999999997,False
-5.1,-0.5999999999999996,False
-5.1,-0.5,False
-5.1,-0.3999999999999999,False
-5.1,-0.2999999999999998,False
-5.1,-0.19999999999999973,False
-5.1,-0.09999999999999964,False
-5.1,0.0,False
-5.1,0.10000000000000053,False
-5.1,0.20000000000000018,False
-5.1,0.2999999999999998,False
-5.1,0.40000000000000036,False
-5.1,0.5,False
-5.1,0.6000000000000005,False
-5.1,0.7000000000000002,False
-5.1,0.8000000000000007,False
-5.1,0.9000000000000004,False
-5.1,1.0,False
-5.1,1.1000000000000005,False
-5.1,1.2000000000000002,False
-5.1,1.3000000000000007,False
-5.1,1.4000000000000004,False
-5.1,1.5,False
-5.1,1.6000000000000005,False
-5.1,1.7000000000000002,False
-5.1,1.8000000000000007,False
-5.1,1.9000000000000004,False
-5.1,2.0,False
-5.1,2.1000000000000005,False
-5.1,2.2,False
-5.1,2.3000000000000007,False
-5.1,2.4000000000000004,False
-5.1,2.5,False
-5.1,2.6000000000000005,False
-5.1,2.7,False
-5.1,2.8000000000000007,False
-5.1,2.9000000000000004,False
-5.1,3.0,False
-5.1,3.1000000000000005,False
-5.1,3.2,False
-5.1,3.3000000000000007,False
-5.1,3.4000000000000004,False
-5.1,3.5,False
-5.1,3.6000000000000005,False
-5.1,3.7,False
-5.1,3.8000000000000007,False
-5.1,3.9000000000000004,False
-5.0,-4.0,False
-5.0,-3.9,False
-5.0,-3.8,False
-5.0,-3.7,False
-5.0,-3.6,False
-5.0,-3.5,False
-5.0,-3.4,False
-5.0,-3.3,False
-5.0,-3.2,False
-5.0,-3.1,False
-5.0,-3.0,False
-5.0,-2.9,False
-5.0,-2.8,False
-5.0,-2.7,False
-5.0,-2.5999999999999996,False
-5.0,-2.5,False
-5.0,-2.4,False
-5.0,-2.3,False
-5.0,-2.2,False
-5.0,-2.0999999999999996,False
-5.0,-2.0,False
-5.0,-1.9,False
-5.0,-1.7999999999999998,False
-5.0,-1.6999999999999997,False
-5.0,-1.5999999999999996,False
-5.0,-1.5,False
-5.0,-1.4,False
-5.0,-1.2999999999999998,False
-5.0,-1.1999999999999997,False
-5.0,-1.0999999999999996,False
-5.0,-1.0,False
-5.0,-0.8999999999999999,False
-5.0,-0.7999999999999998,False
-5.0,-0.6999999999999997,False
-5.0,-0.5999999999999996,False
-5.0,-0.5,False
-5.0,-0.3999999999999999,False
-5.0,-0.2999999999999998,False
-5.0,-0.19999999999999973,False
-5.0,-0.09999999999999964,False
-5.0,0.0,False
-5.0,0.10000000000000053,False
-5.0,0.20000000000000018,False
-5.0,0.2999999999999998,False
-5.0,0.40000000000000036,False
-5.0,0.5,False
-5.0,0.6000000000000005,False
-5.0,0.7000000000000002,False
-5.0,0.8000000000000007,False
-5.0,0.9000000000000004,False
-5.0,1.0,False
-5.0,1.1000000000000005,False
-5.0,1.2000000000000002,False
-5.0,1.3000000000000007,False
-5.0,1.4000000000000004,False
-5.0,1.5,False
-5.0,1.6000000000000005,False
-5.0,1.7000000000000002,False
-5.0,1.8000000000000007,False
-5.0,1.9000000000000004,False
-5.0,2.0,False
-5.0,2.1000000000000005,False
-5.0,2.2,False
-5.0,2.3000000000000007,False
-5.0,2.4000000000000004,False
-5.0,2.5,False
-5.0,2.6000000000000005,False
-5.0,2.7,False
-5.0,2.8000000000000007,False
-5.0,2.9000000000000004,False
-5.0,3.0,False
-5.0,3.1000000000000005,False
-5.0,3.2,False
-5.0,3.3000000000000007,False
-5.0,3.4000000000000004,False
-5.0,3.5,False
-5.0,3.6000000000000005,False
-5.0,3.7,False
-5.0,3.8000000000000007,False
-5.0,3.9000000000000004,False
-4.9,-4.0,False
-4.9,-3.9,False
-4.9,-3.8,False
-4.9,-3.7,False
-4.9,-3.6,False
-4.9,-3.5,False
-4.9,-3.4,False
-4.9,-3.3,False
-4.9,-3.2,False
-4.9,-3.1,False
-4.9,-3.0,False
-4.9,-2.9,False
-4.9,-2.8,False
-4.9,-2.7,False
-4.9,-2.5999999999999996,False
-4.9,-2.5,False
-4.9,-2.4,False
-4.9,-2.3,False
-4.9,-2.2,False
-4.9,-2.0999999999999996,False
-4.9,-2.0,False
-4.9,-1.9,False
-4.9,-1.7999999999999998,False
-4.9,-1.6999999999999997,False
-4.9,-1.5999999999999996,False
-4.9,-1.5,False
-4.9,-1.4,False
-4.9,-1.2999999999999998,False
-4.9,-1.1999999999999997,False
-4.9,-1.0999999999999996,False
-4.9,-1.0,False
-4.9,-0.8999999999999999,False
-4.9,-0.7999999999999998,False
-4.9,-0.6999999999999997,False
-4.9,-0.5999999999999996,False
-4.9,-0.5,False
-4.9,-0.3999999999999999,False
-4.9,-0.2999999999999998,False
-4.9,-0.19999999999999973,False
-4.9,-0.09999999999999964,False
-4.9,0.0,False
-4.9,0.10000000000000053,False
-4.9,0.20000000000000018,False
-4.9,0.2999999999999998,False
-4.9,0.40000000000000036,False
-4.9,0.5,False
-4.9,0.6000000000000005,False
-4.9,0.7000000000000002,False
-4.9,0.8000000000000007,False
-4.9,0.9000000000000004,False
-4.9,1.0,False
-4.9,1.1000000000000005,False
-4.9,1.2000000000000002,False
-4.9,1.3000000000000007,False
-4.9,1.4000000000000004,False
-4.9,1.5,False
-4.9,1.6000000000000005,False
-4.9,1.7000000000000002,False
-4.9,1.8000000000000007,False
-4.9,1.9000000000000004,False
-4.9,2.0,False
-4.9,2.1000000000000005,False
-4.9,2.2,False
-4.9,2.3000000000000007,False
-4.9,2.4000000000000004,False
-4.9,2.5,False
-4.9,2.6000000000000005,False
-4.9,2.7,False
-4.9,2.8000000000000007,False
-4.9,2.9000000000000004,False
-4.9,3.0,False
-4.9,3.1000000000000005,False
-4.9,3.2,False
-4.9,3.3000000000000007,False
-4.9,3.4000000000000004,False
-4.9,3.5,False
-4.9,3.6000000000000005,False
-4.9,3.7,False
-4.9,3.8000000000000007,False
-4.9,3.9000000000000004,False
-4.8,-4.0,False
-4.8,-3.9,False
-4.8,-3.8,False
-4.8,-3.7,False
-4.8,-3.6,False
-4.8,-3.5,False
-4.8,-3.4,False
-4.8,-3.3,False
-4.8,-3.2,False
-4.8,-3.1,False
-4.8,-3.0,False
-4.8,-2.9,False
-4.8,-2.8,False
-4.8,-2.7,False
-4.8,-2.5999999999999996,False
-4.8,-2.5,False
-4.8,-2.4,False
-4.8,-2.3,False
-4.8,-2.2,False
-4.8,-2.0999999999999996,False
-4.8,-2.0,False
-4.8,-1.9,False
-4.8,-1.7999999999999998,False
-4.8,-1.6999999999999997,False
